"year","district","discode","total_salary","avg_salary","n_FTE","avgCPI","adjust97","adjust21"
2011,"East Longmeadow","00870000",13311302,66723,199.5,239.387166666667,45924.4690397633,77745.1026099283
2011,"Eastham","00850000",1517511,71920,21.1,239.387166666667,49501.4884423629,83800.60518421
2011,"Easthampton","00860000",8203978,62483,131.3,239.387166666667,43006.1387978888,72804.6887336623
2011,"Easton","00880000",17549327,67837,258.7,239.387166666667,46691.2190136898,79043.1264444001
2011,"Edgartown","00890000",2835956,75025,37.8,239.387166666667,51638.6147161885,87418.5261950132
2011,"Erving","00910000",874282,56405,15.5,239.387166666667,38822.739927579,65722.6520497131
2011,"Essex County","09130000",2832433,59256,47.8,239.387166666667,40785.0417010658,69044.6143047212
2011,"Everett","00930000",30025438,69151,434.2,239.387166666667,47595.6260744972,80574.1886692617
2011,"Fairhaven","00940000",8806877,60033,146.7,239.387166666667,41319.839483598,69949.9684513859
2011,"Fall River","00950000",52516523,74949,700.7,239.387166666667,51586.3050231737,87329.9716066651
2011,"Falmouth","00960000",20942531,72191,290.1,239.387166666667,49688.0137950865,84116.3722031883
2011,"Farmington River Reg","06620000",772447,55175,14,239.387166666667,37976.1488432616,64289.4659488151
2011,"Fitchburg","00970000",23137984,69317,333.8,239.387166666667,47709.8814566083,80767.6105332853
2011,"Florida","00980000",450955,37580,12,239.387166666667,25865.7666249165,43787.9135542632
2011,"Foxborough","00990000",14598145,72232,202.1,239.387166666667,49716.2334978971,84164.1450732182
2011,"Framingham","01000000",47307078,73653,642.3,239.387166666667,50694.2871001857,85819.8828369385
2011,"Franklin","01010000",28642660,71127,402.7,239.387166666667,48955.6780928802,82876.607966314
2011,"Franklin County Regional Vocational Technical","08180000",3555432,62928,56.5,239.387166666667,43312.4258161987,73323.1991522798
2011,"Freetown","01020000",1743916,61405,28.4,239.387166666667,42264.1670996009,71548.6118094607
2011,"Freetown-Lakeville","06650000",8406673,65728,127.9,239.387166666667,45239.625032531,76585.7366177385
2011,"Frontier","06700000",3906422,60006,65.1,239.387166666667,41301.2557768691,69918.5082686833
2011,"Gardner","01030000",11369965,66028,172.2,239.387166666667,45446.1106628523,76935.2942033234
2011,"Gateway","06720000",5018623,59043,85,239.387166666667,40638.4369035377,68796.4284189559
2011,"Georgetown","01050000",6877693,62638,109.8,239.387166666667,43112.8230402214,72985.2934862144
2011,"Gill-Montague","06740000",5219073,55819,93.5,239.387166666667,38419.404663018,65039.8495658706
2011,"Gloucester","01070000",17027153,67541,252.1,239.387166666667,46487.4865251061,78698.229626623
2011,"Grafton","01100000",12715544,63673,199.7,239.387166666667,43825.19846483,74191.2671564822
2011,"Granby","01110000",4766684,58487,81.5,239.387166666667,40255.7502020089,68148.581693672
2011,"Granville","01120000",903473,66924,13.5,239.387166666667,46062.8144120786,77979.3061922701
2011,"Greater Fall River Regional Vocational Technical","08210000",9718511,74700,130.1,239.387166666667,51414.9219500071,87039.8388106296
2011,"Greater Lawrence Regional Vocational Technical","08230000",9549501,71000,134.5,239.387166666667,48868.2658427109,82728.6285884164
2011,"Greater Lowell Regional Vocational Technical","08280000",13491597,75541,178.6,239.387166666667,51993.7700003411,88019.7652422192
2011,"Greater New Bedford Regional Vocational Technical","08250000",14364472,73929,194.3,239.387166666667,50884.2538800813,86141.4758156766
2011,"Greenfield","01140000",8839203,87172,101.4,239.387166666667,59999.2178878985,101572.112835344
2011,"Groton-Dunstable","06730000",11787930,71921,163.9,239.387166666667,49502.1767277973,83801.7703761619
2011,"Hadley","01170000",2699572,56714,47.6,239.387166666667,39035.4201268099,66082.6963628655
2011,"Halifax","01180000",2818574,68746,41,239.387166666667,47316.8704735634,80102.2859287222
2011,"Hamilton-Wenham","06750000",11555185,72310,159.8,239.387166666667,49769.9197617806,84255.0300454703
2011,"Hampden-Wilbraham","06800000",15123469,63491,238.2,239.387166666667,43699.9305157684,73979.2022212274
2011,"Hampshire","06830000",4215516,66491,63.4,239.387166666667,45764.7868189815,77474.778077076
2011,"Hancock","01210000",368948,61491,6,239.387166666667,42323.3596469596,71648.8183173283
2011,"Hanover","01220000",13673841,68747,198.9,239.387166666667,47317.5587589978,80103.4511206741
2011,"Harvard","01250000",6730320,79461,84.7,239.387166666667,54691.8489032063,92587.3176938613
2011,"Harwich","01260000",7424723,67436,110.1,239.387166666667,46415.2165544937,78575.8844716683
2011,"Hatfield","01270000",1956087,50028,39.1,239.387166666667,34433.5437123822,58292.2229721309
2011,"Haverhill","01280000",30557385,66213,461.5,239.387166666667,45573.4434682171,77150.854714434
2011,"Hawlemont","06850000",514035,49426,10.4,239.387166666667,34019.1958808708,57590.7774170573
2011,"Hingham","01310000",19329854,73081,264.5,239.387166666667,50300.5878317064,85153.3930404234
2011,"Holbrook","01330000",4838433,60030,80.6,239.387166666667,41317.7746272948,69946.4728755301
2011,"Holland","01350000",998989,54590,18.3,239.387166666667,37573.501864135,63607.8286569247
2011,"Holliston","01360000",15141086,71152,212.8,239.387166666667,48972.8852287403,82905.7377651127
2011,"Holyoke","01370000",32064946,64686,495.7,239.387166666667,44522.4316098816,75371.6066038071
2011,"Hopedale","01380000",5118080,64378,79.5,239.387166666667,44310.4396960851,75012.7274826066
2011,"Hopkinton","01390000",17570515,74294,236.5,239.387166666667,51135.4780636389,86566.7708781381
2011,"Hudson","01410000",15891454,70503,225.4,239.387166666667,48526.1879818119,82149.5281882975
2011,"Hull","01420000",6340268,71967,88.1,239.387166666667,49533.8378577799,83855.3692059516
2011,"Ipswich","01440000",9518594,63121,150.8,239.387166666667,43445.2649050388,73548.0811990061
2011,"King Philip","06900000",7862493,63716,123.4,239.387166666667,43854.7947385094,74241.370410416
2011,"Kingston","01450000",4284556,64526,66.4,239.387166666667,44412.3059403769,75185.1758914952
2011,"Lakeville","01460000",2621319,72613,36.1,239.387166666667,49978.4702484051,84608.083206911
2011,"Lanesborough","01480000",1638116,88071,18.6,239.387166666667,60617.986493428,102619.620400147
2011,"Lawrence","01490000",65315318,70949,920.6,239.387166666667,48833.1632855562,82669.203798867
2011,"Lee","01500000",4324278,56898,76,239.387166666667,39162.0646467403,66297.0916820242
2011,"Leicester","01510000",7685394,69538,110.5,239.387166666667,47861.9925376117,81025.1179546662
2011,"Lenox","01520000",4956015,68077,72.8,239.387166666667,46856.4075179469,79322.7725128679
2011,"Leominster","01530000",27200794,62401,435.9,239.387166666667,42949.6993922676,72709.1429936024
2011,"Leverett","01540000",935614,59975,15.6,239.387166666667,41279.9189284026,69882.3873181729
2011,"Lexington","01550000",38446997,73400,523.8,239.387166666667,50520.1508852814,85525.0892730953
2011,"Lincoln","01570000",9040510,81963,110.3,239.387166666667,56413.9390600861,95502.6279576391
2011,"Lincoln-Sudbury","06950000",10140783,82985,122.2,239.387166666667,57117.3667740473,96693.4541325315
2011,"Littleton","01580000",7546588,77242,97.7,239.387166666667,53164.543524263,90001.7567524854
2011,"Longmeadow","01590000",14838413,64403,230.4,239.387166666667,44327.6468319452,75041.8572814054
2011,"Lowell","01600000",71805957,76454,939.2,239.387166666667,52622.1746019523,89083.5854943491
2011,"Ludlow","01610000",12888032,57485,224.2,239.387166666667,39566.0881967357,66981.0593578186
2011,"Lunenburg","01620000",7239913,70771,102.3,239.387166666667,48710.6484782323,82461.79963142
2011,"Lynn","01630000",56467211,63511,889.1,239.387166666667,43713.6962244565,74002.5060602664
2011,"Lynnfield","01640000",11029317,71387,154.5,239.387166666667,49134.6323058254,83179.5578738209
2011,"Malden","01650000",32678586,75366,433.6,239.387166666667,51873.3200493204,87815.856650628
2011,"Manchester Essex Regional","06980000",7713112,66722,115.6,239.387166666667,45923.7807543289,77743.9374179763
2011,"Mansfield","01670000",20667473,68892,300,239.387166666667,47417.3601469864,80272.4039537068
2011,"Marblehead","01680000",15878101,67538,235.1,239.387166666667,46485.4216688029,78694.7340507671
2011,"Marion","01690000",2486353,81253,30.6,239.387166666667,55925.256401659,94675.3416717549
2011,"Marlborough","01700000",23168577,66443,348.7,239.387166666667,45731.7491181301,77418.8488633824
2011,"Marshfield","01710000",22138548,68434,323.5,239.387166666667,47102.1254180292,79738.7460397139
2011,"Marthas Vineyard","07000000",6079915,81719,74.4,239.387166666667,56245.9974140914,95218.3211213634
2011,"Masconomet","07050000",9840164,79292,124.1,239.387166666667,54575.528664792,92390.4002539819
2011,"Mashpee","01720000",9672661,69090,140,239.387166666667,47553.6406629985,80503.1119601928
2011,"Mattapoisett","01730000",2621431,69905,37.5,239.387166666667,48114.5932920381,81452.7434010317
2011,"Maynard","01740000",6598864,62008,106.4,239.387166666667,42679.2032165467,72251.2225564862
2011,"Medfield","01750000",14386878,71827,200.3,239.387166666667,49437.4778969633,83692.2423326787
2011,"Medford","01760000",24962048,65192,382.9,239.387166666667,44870.7040396902,75961.1937314935
2011,"Medway","01770000",12328506,70009,176.1,239.387166666667,48186.1749772161,81573.9233640344
2011,"Melrose","01780000",14064523,56666,248.2,239.387166666667,39002.3824259585,66026.7671491719
2011,"Mendon-Upton","07100000",10959724,67073,163.4,239.387166666667,46165.3689418049,78152.9197931106
2011,"Methuen","01810000",33514578,72473,462.4,239.387166666667,49882.1102875885,84444.9563336381
2011,"Middleborough","01820000",13945344,66820,208.7,239.387166666667,45991.2327269006,77858.1262292674
2011,"Middleton","01840000",4374565,68140,64.2,239.387166666667,46899.7695003143,79396.1796058407
2011,"Milford","01850000",19954136,63956,312,239.387166666667,44019.9832427664,74521.0164788839
2011,"Millbury","01860000",9472070,73713,128.5,239.387166666667,50735.5842262499,85889.7943540555
2011,"Millis","01870000",6149756,68559,89.7,239.387166666667,47188.1610973298,79884.3950337076
2011,"Milton","01890000",20636326,76233,270.7,239.387166666667,52470.063520949,88826.0780729683
2011,"Minuteman Regional Vocational Technical","08300000",6020780,84562,71.2,239.387166666667,58202.792904103,98530.9618407559
2011,"Mohawk Trail","07170000",5521872,55664,99.2,239.387166666667,38312.7204206853,64859.2448133185
2011,"Monson","01910000",5511405,61034,90.3,239.387166666667,42008.8132034368,71116.3255952874
2011,"Montachusett Regional Vocational Technical","08320000",7202540,69255,104,239.387166666667,47667.2077596752,80695.3686322645
2011,"Mount Greylock","07150000",3470003,72292,48,239.387166666667,49757.5306239613,84234.0565903352
2011,"Nahant","01960000",1006575,70390,14.3,239.387166666667,48448.4117277242,82017.8614977272
2011,"Nantucket","01970000",9978967,84927,117.5,239.387166666667,58454.0170876606,98956.2569032175
2011,"Narragansett","07200000",7350156,67495,108.9,239.387166666667,46455.8253951235,78644.6307968333
2011,"Nashoba","07250000",16862161,69363,243.1,239.387166666667,47741.5425865909,80821.209363075
2011,"Nashoba Valley Regional Vocational Technical","08520000",3518938,70520,49.9,239.387166666667,48537.8888341968,82169.3364514806
2011,"Natick","01980000",22007976,66070,333.1,239.387166666667,45475.0186510973,76984.2322653052
2011,"Nauset","06600000",10014761,80505,124.4,239.387166666667,55410.4188967245,93803.7780916966
2011,"Needham","01990000",26999506,78328,344.7,239.387166666667,53912.0215060261,91267.1552123025
2011,"New Bedford","02010000",61552230,69402,886.9,239.387166666667,47768.3857185327,80866.6518492011
2011,"New Salem-Wendell","07280000",641309,50102,12.8,239.387166666667,34484.4768345282,58378.4471765752
2011,"Newburyport","02040000",12338371,72536,170.1,239.387166666667,49925.472269956,84518.3634266109
2011,"Newton","02070000",69983517,86560,808.5,239.387166666667,59577.987202043,100859.015360751
2011,"Norfolk","02080000",5023012,67514,74.4,239.387166666667,46468.9028183772,78666.7694439203
2011,"Norfolk County Agricultural","09150000",2890150,68487,42.2,239.387166666667,47138.6045460527,79800.5012131672
2011,"North Adams","02090000",9331938,66657,140,239.387166666667,45879.0422010926,77668.1999410996
2011,"North Andover","02110000",19392002,65381,296.6,239.387166666667,45000.7899867927,76181.415010412
2011,"North Attleborough","02120000",19562458,66698,293.3,239.387166666667,45907.2619039032,77715.9728111295
2011,"North Brookfield","02150000",2780439,61514,45.2,239.387166666667,42339.1902119509,71675.6177322232
2011,"North Middlesex","07350000",17791924,66462,267.7,239.387166666667,45744.8265413838,77440.9875104695
2011,"North Reading","02170000",12698678,65121,195,239.387166666667,44821.8357738475,75878.4651029051
2011,"North Shore","08540000",3829326,71576,53.5,239.387166666667,49264.7182529278,83399.7791527393
2011,"Northampton","02100000",11914906,57173,208.4,239.387166666667,39351.3431412015,66617.5194688103
2011,"Northampton-Smith Vocational Agricultural","04060000",2747986,58970,46.6,239.387166666667,40588.1920668262,68711.3694064636
2011,"Northboro-Southboro","07300000",8719285,86330,101,239.387166666667,59419.68155213,100591.021211803
2011,"Northborough","02130000",10281143,75430,136.3,239.387166666667,51917.3703171223,87890.4289355528
2011,"Northbridge","02140000",10913933,63123,172.9,239.387166666667,43446.6414759076,73550.41158291
2011,"Northeast Metropolitan Regional Vocational Technical","08530000",8399561,76849,109.3,239.387166666667,52894.0473485421,89543.8363153692
2011,"Northern Berkshire Regional Vocational Technical","08510000",3672624,67388,54.5,239.387166666667,46382.1788536422,78519.9552579747
2011,"Norton","02180000",11819114,69812,169.3,239.387166666667,48050.5827466385,81344.3805495003
2011,"Norwell","02190000",10142645,72499,139.9,239.387166666667,49900.005708883,84475.2513243887
2011,"Norwood","02200000",17687800,66222,267.1,239.387166666667,45579.6380371267,77161.3414420015
2011,"Oak Bluffs","02210000",3410467,78222,43.6,239.387166666667,53839.0632499793,91143.6448653959
2011,"Old Colony Regional Vocational Technical","08550000",3589109,73547,48.8,239.387166666667,50621.3288441388,85696.3724900318
2011,"Old Rochester","07400000",6108883,71701,85.2,239.387166666667,49350.7539322283,83545.428146733
2011,"Orange","02230000",2838799,55663,51,239.387166666667,38312.0321352509,64858.0796213665
2011,"Orleans","02240000",1584903,63144,25.1,239.387166666667,43461.0954700301,73574.8806139009
2011,"Oxford","02260000",8548700,60330,141.7,239.387166666667,41524.2602576161,70296.0304611149
2011,"Palmer","02270000",7439294,58531,127.1,239.387166666667,40286.0347611227,68199.8501395577
2011,"Pathfinder Regional Vocational Technical","08600000",5038214,60050,83.9,239.387166666667,41331.5403359829,69969.7767145691
2011,"Peabody","02290000",30646891,73091,419.3,239.387166666667,50307.4706860504,85165.0449599429
2011,"Pelham","02300000",687664,62515,11,239.387166666667,43028.1639317897,72841.9748761247
2011,"Pembroke","02310000",13872390,65965,210.3,239.387166666667,45402.7486804848,76861.8871103505
2011,"Pentucket","07450000",14466577,68692,210.6,239.387166666667,47279.7030601056,80039.3655633169
2011,"Petersham","02340000",487740,44340,11,239.387166666667,30518.5761614901,51664.611149442
2011,"Pioneer Valley","07500000",5143520,57278,89.8,239.387166666667,39423.613111814,66739.864623765
2011,"Pittsfield","02360000",27615857,58114,475.2,239.387166666667,39999.019734976,67713.9650955948
2011,"Plainville","02380000",3384211,65969,51.3,239.387166666667,45405.5018222224,76866.5478781583
2011,"Plymouth","02390000",36768645,61507,597.8,239.387166666667,42334.3722139101,71667.4613885595
2011,"Plympton","02400000",1166568,72010,16.2,239.387166666667,49563.4341314593,83905.4724598854
2011,"Provincetown","02420000",1326774,58968,22.5,239.387166666667,40586.8154959574,68709.0390225597
2011,"Quabbin","07530000",12571757,63270,198.7,239.387166666667,43547.819434765,73721.6947998465
2011,"Quaboag Regional","07780000",6823643,69135,98.7,239.387166666667,47584.6135075467,80555.5455980305
2011,"Quincy","02430000",45960822,72931,630.2,239.387166666667,50197.3450165457,84978.6142476309
2011,"Ralph C Mahar","07550000",3572516,55131,64.8,239.387166666667,37945.8642841478,64238.1975029294
2011,"Randolph","02440000",15879198,69040,230,239.387166666667,47519.2263912783,80444.8523625953
2011,"Reading","02460000",19328334,64129,301.4,239.387166666667,44139.0566229184,74722.5946865712
2011,"Revere","02480000",33172071,74594,444.7,239.387166666667,51341.9636939602,86916.328463723
2011,"Richmond","02490000",1757966,88340,19.9,239.387166666667,60803.1352752828,102933.057035221
2011,"Rochester","02500000",3104462,77806,39.9,239.387166666667,53552.7365092671,90658.9250133849
2011,"Rockland","02510000",9632790,73421,131.2,239.387166666667,50534.6048794039,85549.5583040862
2011,"Rockport","02520000",5729877,72438,79.1,239.387166666667,49858.0202973844,84404.1746153198
2011,"Rowe","02530000",492448,60796,8.1,239.387166666667,41845.0012700486,70839.0099107234
2011,"Salem","02580000",29033049,69892,415.4,239.387166666667,48105.6455813908,81437.5959056563
2011,"Sandwich","02610000",15462024,64939,238.1,239.387166666667,44696.5678247859,75666.4001676503
2011,"Saugus","02620000",13684202,65695,208.3,239.387166666667,45216.9116131956,76547.2852833242
2011,"Savoy","02630000",211019,44898,4.7,239.387166666667,30902.6394338878,52314.7882586299
2011,"Scituate","02640000",16141146,74936,215.4,239.387166666667,51577.3573125265,87314.8241112897
2011,"Seekonk","02650000",9786901,71023,137.8,239.387166666667,48884.0964077022,82755.4280033112
2011,"Sharon","02660000",17043540,69283,246,239.387166666667,47686.4797518385,80727.9940069191
2011,"Shawsheen Valley Regional Vocational Technical","08710000",9325984,77074,121,239.387166666667,53048.9115712831,89806.0045045578
2011,"Sherborn","02690000",3214866,92381,34.8,239.387166666667,63584.4967157109,107641.597713049
2011,"Shirley","02700000",2363703,54213,43.6,239.387166666667,37314.0182553646,63168.5512910397
2011,"Shrewsbury","02710000",25523984,72532,351.9,239.387166666667,49922.7191282184,84513.7026588031
2011,"Shutesbury","02720000",841504,57637,14.6,239.387166666667,39670.7075827651,67158.1685345149
2011,"Silver Lake","07600000",10319803,79690,129.5,239.387166666667,54849.4662676849,92854.1466508578
2011,"Somerset","02730000",13044441,62674,208.1,239.387166666667,43137.60131586,73027.2403964846
2011,"Somerville","02740000",27088768,80144,338,239.387166666667,55161.9478549045,93383.1437970429
2011,"South Hadley","02780000",10682165,64819,164.8,239.387166666667,44613.9735726574,75526.5771334164
2011,"South Middlesex Regional Vocational Technical","08290000",5245492,72652,72.2,239.387166666667,50005.3133803469,84653.525693037
2011,"South Shore Regional Vocational Technical","08730000",4320784,72013,60,239.387166666667,49565.4989877625,83908.9680357413
2011,"Southampton","02750000",2568232,64206,40,239.387166666667,44192.0546013675,74812.3144668713
2011,"Southborough","02760000",8256998,75961,108.7,239.387166666667,52282.849882791,88509.145862038
2011,"Southbridge","02770000",10821672,58909,183.7,239.387166666667,40546.2066553275,68640.2926973947
2011,"Southeastern Regional Vocational Technical","08720000",8866519,72557,122.2,239.387166666667,49939.9262640785,84542.8324576018
2011,"Southern Berkshire","07650000",4647511,60357,77,239.387166666667,41542.8439643451,70327.4906438176
2011,"Southern Worcester County Regional Vocational Technical","08760000",7381820,66864,110.4,239.387166666667,46021.5172860144,77909.3946751532
2011,"Southwick-Tolland-Granville Regional School District","07660000",7999765,57223,139.8,239.387166666667,39385.7574129217,66675.7790664078
2011,"Spencer-E Brookfield","07670000",8543898,63382,134.8,239.387166666667,43624.9074034183,73852.1962984649
2011,"Springfield","02810000",121498284,58503,2076.8,239.387166666667,40266.7627689594,68167.2247649032
2011,"Stoneham","02840000",11828033,61959,190.9,239.387166666667,42645.4772302609,72194.1281508407
2011,"Stoughton","02850000",20019139,69366,288.6,239.387166666667,47743.6074428941,80824.7049389309
2011,"Sturbridge","02870000",4493887,67781,66.3,239.387166666667,46652.6750293632,78977.8756950909
2011,"Sudbury","02880000",14228274,64999,218.9,239.387166666667,44737.8649508502,75736.3116847673
2011,"Sunderland","02890000",781900,62552,12.5,239.387166666667,43053.6304928627,72885.0869783468
2011,"Sutton","02900000",7558727,68529,110.3,239.387166666667,47167.5125342976,79849.4392751491
2011,"Swampscott","02910000",12236487,69684,175.6,239.387166666667,47962.4822110347,81195.2359796508
2011,"Swansea","02920000",8926788,61142,146,239.387166666667,42083.1480303525,71242.166326098
2011,"Tantasqua","07700000",10318771,75762,136.2,239.387166666667,52145.8810813445,88277.2726636
2011,"Taunton","02930000",34151934,74147,460.6,239.387166666667,51034.3001047814,86395.4876612016
2011,"Tewksbury","02950000",17466468,70175,248.9,239.387166666667,48300.4303593272,81767.345228058
2011,"Tisbury","02960000",2897938,78323,37,239.387166666667,53908.5800788541,91261.3292525428
2011,"Topsfield","02980000",3339442,67057,49.8,239.387166666667,46154.3563748544,78134.2767218794
2011,"Tri County Regional Vocational Technical","08780000",6933436,76025,91.2,239.387166666667,52326.9001505929,88583.7181469628
2011,"Triton","07730000",14943248,71739,208.3,239.387166666667,49376.9087787357,83589.7054409071
2011,"Truro","03000000",868752,61180,14.2,239.387166666667,42109.3028768599,71286.4436202721
2011,"Tyngsborough","03010000",8740816,64795,134.9,239.387166666667,44597.4547222317,75498.6125265696
2011,"Up-Island Regional","07740000",2960941,78540,37.7,239.387166666667,54057.9380181199,91514.1759061158
2011,"Upper Cape Cod Regional Vocational Technical","08790000",4703403,71808,65.5,239.387166666667,49424.4004737096,83670.1036855916
2011,"Uxbridge","03040000",9040840,68804,131.4,239.387166666667,47356.7910287588,80169.8670619352
2011,"Wachusett","07750000",29322793,62723,467.5,239.387166666667,43171.3273021458,73084.3348021302
2011,"Wakefield","03050000",15791128,63623,248.2,239.387166666667,43790.7841931098,74133.0075588847
2011,"Wales","03060000",681681,64310,10.6,239.387166666667,44263.6362865456,74933.4944298741
2011,"Walpole","03070000",17298342,66024,262,239.387166666667,45443.3575211147,76930.6334355155
2011,"Waltham","03080000",29587124,67907,435.7,239.387166666667,46739.3989940981,79124.6898810365
2011,"Ware","03090000",5182885,56397,91.9,239.387166666667,38817.2336441037,65713.3305140975
2011,"Wareham","03100000",14545794,60231,241.5,239.387166666667,41456.1199996101,70180.6764578719
2011,"Watertown","03140000",16096498,71129,226.3,239.387166666667,48957.054663749,82878.9383502179
2011,"Wayland","03150000",16257885,84238,193,239.387166666667,57979.788423356,98153.4396483242
2011,"Webster","03160000",8148725,62586,130.2,239.387166666667,43077.0321976324,72924.7035047131
2011,"Wellesley","03170000",28138443,78731,357.4,239.387166666667,54189.4005360911,91736.7275689382
2011,"Wellfleet","03180000",1105440,62809,17.6,239.387166666667,43230.5198495046,73184.5413099978
2011,"West Boylston","03220000",5275617,74304,71,239.387166666667,51142.3609179829,86578.4227976576
2011,"West Bridgewater","03230000",4383331,50616,86.6,239.387166666667,34838.255547812,58977.3558398772
2011,"West Springfield","03320000",18680599,62477,299,239.387166666667,43002.0090852823,72797.6975819506
2011,"Westborough","03210000",19230607,75090,256.1,239.387166666667,51683.3532694248,87494.26367189
2011,"Westfield","03250000",28154486,60626,464.4,239.387166666667,41727.9927461998,70640.927278892
2011,"Westford","03260000",24753858,69319,357.1,239.387166666667,47711.2580274771,80769.9409171892
2011,"Westhampton","03270000",699573,57816,12.1,239.387166666667,39793.9106755235,67366.7378939138
2011,"Weston","03300000",15703519,81619,192.4,239.387166666667,56177.168870651,95101.8019261684
2011,"Westport","03310000",6965543,62026,112.3,239.387166666667,42691.592354366,72272.1960116213
2011,"Westwood","03350000",16218518,72827,222.7,239.387166666667,50125.7633313677,84857.4342846282
2011,"Weymouth","03360000",29524123,71418,413.4,239.387166666667,49155.9691542919,83215.6788243313
2011,"Whately","03370000",625879,55388,11.3,239.387166666667,38122.7536407897,64537.6518345804
2011,"Whitman-Hanson","07800000",18219960,71732,254,239.387166666667,49372.0907806949,83581.5490972434
2011,"Whittier Regional Vocational Technical","08850000",8543764,76971,111,239.387166666667,52978.0181715394,89685.989733507
2011,"Williamsburg","03400000",985650,60469,16.3,239.387166666667,41619.9319329984,70457.9921424359
2011,"Williamstown","03410000",2297662,72942,31.5,239.387166666667,50204.9161563242,84991.4313591024
2011,"Wilmington","03420000",17704222,64169,275.9,239.387166666667,44166.5880402946,74769.2023646492
2011,"Winchendon","03430000",7073592,68762,102.9,239.387166666667,47327.8830405139,80120.9289999534
2011,"Winchester","03440000",21101596,70128,300.9,239.387166666667,48268.0809439102,81712.5812063164
2011,"Winthrop","03460000",8749314,60257,145.2,239.387166666667,41474.0154209046,70210.9714486226
2011,"Woburn","03470000",24287549,66669,364.3,239.387166666667,45887.3016263055,77682.182244523
2011,"Worcester","03480000",138098726,86005,1605.7,239.387166666667,59195.9887859486,100212.333827419
2011,"Wrentham","03500000",4996979,67894,73.6,239.387166666667,46730.4512834509,79109.5423856612
2011,"State Totals","00000000",4704491652,70340,66882.2,239.387166666667,48413.997456004,81959.6019001297
2012,"Abington","00010000",8554968,69159,123.7,244.227583333333,46657.7118348972,78986.4024559061
2012,"Acton","00020000",10938505,78694,139,244.227583333333,53090.4434005032,89876.3133484445
2012,"Acton-Boxborough","06000000",13950668,76779,181.7,244.227583333333,51798.4999345215,87689.1943805146
2012,"Acushnet","00030000",4392412,60585,72.5,244.227583333333,40873.3132566585,69194.0483927048
2012,"Adams-Cheshire","06030000",7100027,69813,101.7,244.227583333333,47098.9290812429,79733.3349911678
2012,"Agawam","00050000",18912887,61706,306.5,244.227583333333,41629.5893012358,70474.3410104851
2012,"Amesbury","00070000",10624387,69668,152.5,244.227583333333,47001.1056856463,79567.7306828911
2012,"Amherst","00080000",8556305,75452,113.4,244.227583333333,50903.2472037864,86173.6294351136
2012,"Amherst-Pelham","06050000",9619330,76405,125.9,244.227583333333,51546.1830382932,87262.0494750286
2012,"Andover","00090000",34234541,77947,439.2,244.227583333333,52586.4842521542,89023.1656361502
2012,"Arlington","00100000",19024374,57825,329,244.227583333333,39011.2955197867,66041.8560420591
2012,"Ashburnham-Westminster","06100000",9787916,69124,141.6,244.227583333333,46634.0992911325,78946.4290021841
2012,"Ashland","00140000",9100565,53722,169.4,244.227583333333,36243.2307464588,61355.8251671682
2012,"Assabet Valley Regional Vocational Technical","08010000",7171587,72808,98.5,244.227583333333,49119.4881833918,83153.9205310893
2012,"Athol-Royalston","06150000",7620968,64258,118.6,244.227583333333,43351.2810637346,73388.9768361545
2012,"Attleboro","00160000",27469280,74001,371.2,244.227583333333,49924.3386037135,84516.4442536691
2012,"Auburn","00170000",10579358,63846,165.7,244.227583333333,43073.327691419,72918.4321809132
2012,"Avon","00180000",3811140,61970,61.5,244.227583333333,41807.6953456322,70775.8550614164
2012,"Ayer Shirley School District","06160000",7982378,58436,136.6,244.227583333333,39423.5030695072,66739.6783341767
2012,"Barnstable","00200000",23608442,75306,313.5,244.227583333333,50804.7491640823,86006.8830281592
2012,"Bedford","00230000",15851744,79219,200.1,244.227583333333,53444.6315569733,90475.9151542738
2012,"Belchertown","00240000",10467397,59138,177,244.227583333333,39897.1032330159,67541.4316059713
2012,"Bellingham","00250000",11308279,67072,168.6,244.227583333333,45249.7295824148,76602.8425153998
2012,"Belmont","00260000",18361202,79143,232,244.227583333333,53393.3586047986,90389.1156547633
2012,"Berkley","00270000",4151543,65689,63.2,244.227583333333,44316.6967816562,75023.3200440436
2012,"Berkshire Hills","06180000",7749827,66982,115.7,244.227583333333,45189.0116127342,76500.0536344005
2012,"Berlin","00280000",1602654,78178,20.5,244.227583333333,52742.327041001,89286.9904307151
2012,"Berlin-Boylston","06200000",2023876,57825,35,244.227583333333,39011.2955197867,66041.8560420591
2012,"Beverly","00300000",19288952,68742,280.6,244.227583333333,46376.3852420437,78510.1473072759
2012,"Billerica","00310000",25314211,66687,379.6,244.227583333333,44989.9916010033,76163.1345244582
2012,"Blackstone-Millville","06220000",8542461,62674,136.3,244.227583333333,42282.644797356,71579.8925305666
2012,"Blackstone Valley Regional Vocational Technical","08050000",6501608,72563,89.6,244.227583333333,48954.200377039,82874.1063550357
2012,"Blue Hills Regional Vocational Technical","08060000",6388471,75693,84.4,244.227583333333,51065.8364337089,86448.8752164562
2012,"Boston","00350000",349277260,81963,4261.4,244.227583333333,55295.8549881241,93609.8339260751
2012,"Bourne","00360000",11074826,73392,150.9,244.227583333333,49513.4803422081,83820.9061589071
2012,"Boxborough","00370000",3037726,84381,36,244.227583333333,56927.1444402096,96371.4285289233
2012,"Boxford","00380000",4578564,72217,63.4,244.227583333333,48720.7735158225,82478.9402125272
